,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions
300744,931148512234016770,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,"Онега, Архангельская область",Гармония в душе - любить свою семью и Родину,,393,609,2015-11-27,ru,en,RT @Total: #YamalLNG: Total &amp; Novatek create 1st ice class LNG carriers to transport #LNG https://t.co/CRbvRq3Cw7 https://t.co/nWeOouFgaN,2017-11-16 13:14:00,Twitter Web Client,,,,True,,9.304506300990013e+17,absent,absent,0,0,0,0,"['YamalLNG', 'LNG']",['http://tot.al/822S9U'],['79962986']
300746,1171081142910562305,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @fighterpics: U2 chase car, chasing the U2 (dragon lady) to support it for landing 👌 https://t.co/37QwF04OM9",2019-09-09 15:21:00,Twitter Web App,,,,True,,1.1707244666006979e+18,absent,absent,0,0,0,0,[],[],['943148768827969542']
300799,1162748470094176256,RTHvJBSV6ZvWnv6TOxXeS9B5tTrFmIxblujXIuBcjZg=,RTHvJBSV6ZvWnv6TOxXeS9B5tTrFmIxblujXIuBcjZg=,RTHvJBSV6ZvWnv6TOxXeS9B5tTrFmIxblujXIuBcjZg=,"Саратов, Россия",Did like l,,0,5,2018-08-04,en,en,"RT @vitelabs: Our CEO, @chunming_liu gave a keynote speech on Applications of the $Vite Chain at the Discovery of #Blockchain Commercializa…",2019-08-17 15:30:00,Twitter for iPhone,,,,True,,1.1624288726436332e+18,absent,absent,0,0,0,0,['Blockchain'],[],"['976294096808497152', '977636010950406144']"
300800,1148919968945360896,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,,,,7,45,2018-09-26,ru,en,RT @AwwwwCats: Ambitious kitten attack https://t.co/XBQB5YVTPT,2019-07-10 11:40:00,Twitter Web Client,,,,True,,1.1482731438255227e+18,absent,absent,0,0,0,0,[],[],['2896099018']
301127,1178621260600877057,A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=,A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=,A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=,,,,2,54,2018-09-26,ru,en,RT @FreeMemesKids: I love this video https://t.co/PSc9ZvuN98,2019-09-30 10:43:00,Twitter Web App,,,,True,,1.178285801613992e+18,absent,absent,0,0,0,0,[],[],['707968258054496257']
301355,1153298494268071937,KZRG5Icfor+M92fyOxzu+dfY5whVco7VarRTmdSwf0=,KZRG5Icfor+M92fyOxzu+dfY5whVco7VarRTmdSwf0=,KZRG5Icfor+M92fyOxzu+dfY5whVco7VarRTmdSwf0=,"Россия, Санкт-Петербург",,,2,16,2018-09-26,ru,en,RT @engineers_feed: My weekend https://t.co/jExKyXv4zh,2019-07-22 13:39:00,Twitter Web App,,,,True,,1.1529415573157233e+18,absent,absent,0,0,0,0,[],[],['3429950987']
301366,1128730168539975680,QYKytrfItJaZmiaH2ci++dhf1XTTyECn9KPPU+v4kg=,QYKytrfItJaZmiaH2ci++dhf1XTTyECn9KPPU+v4kg=,QYKytrfItJaZmiaH2ci++dhf1XTTyECn9KPPU+v4kg=,,,,27,65,2018-09-26,ru,en,RT @WorkAndMoneycom: The future is bleak for these professions...,2019-05-15 18:33:00,Twitter Web Client,,,,True,,1.1241931286704742e+18,absent,absent,0,0,0,0,[],[],['872606298633785344']
301373,1151456544317464577,MBrxezfH5+V8X+hedrOD19dWBBHJGd1Sx2lp2e8Wb0=,MBrxezfH5+V8X+hedrOD19dWBBHJGd1Sx2lp2e8Wb0=,MBrxezfH5+V8X+hedrOD19dWBBHJGd1Sx2lp2e8Wb0=,,"Люблю путешествовать и свой город, странное сочетание, но что уж теперь =))",,1,14,2019-07-17,ru,en,"RT @realDonaldTrump: Yesterday, it was my great honor to host our third annual Made in America Showcase at the @WhiteHouse.... https://t.co…",2019-07-17 11:40:00,Twitter Web Client,,,,True,,1.1512515380793016e+18,absent,absent,0,0,0,0,[],[],"['25073877', '822215673812119553']"
301414,1163844503209488386,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,,,,7,45,2018-09-26,ru,en,RT @realDonaldTrump: Thank you! https://t.co/LANNJ7IfEl,2019-08-20 16:05:00,Twitter Web App,,,1.1628856764187812e+18,True,,1.1638120001803878e+18,absent,absent,0,0,0,0,[],['https://twitter.com/bobewashington/status/1162885676418781184'],['25073877']
301432,1127240146716434433,QYKytrfItJaZmiaH2ci++dhf1XTTyECn9KPPU+v4kg=,QYKytrfItJaZmiaH2ci++dhf1XTTyECn9KPPU+v4kg=,QYKytrfItJaZmiaH2ci++dhf1XTTyECn9KPPU+v4kg=,,,,27,65,2018-09-26,ru,en,"RT @WorkAndMoneycom: Honestly, did you enjoy any of these?",2019-05-11 15:52:00,Twitter Web Client,,,,True,,1.1215279027203604e+18,absent,absent,0,0,0,0,[],[],['872606298633785344']
301493,1176422816129986560,N79fq+IY9pq3Osybt78l5zgLgvC+38K8IYQA3R7L6o=,N79fq+IY9pq3Osybt78l5zgLgvC+38K8IYQA3R7L6o=,N79fq+IY9pq3Osybt78l5zgLgvC+38K8IYQA3R7L6o=,,Творческая личность,,0,3,2019-09-24,en,en,RT @bjork: pre-order : https://t.co/sLxycmlF1O https://t.co/aB7avEGLMz,2019-09-24 09:07:00,Twitter Web App,,,,True,,1.1700127569107558e+18,absent,absent,0,0,0,0,[],['http://bjork.lnk.to/vinylremixes'],['8236062']
301782,1194286519420362752,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,RT @kaylasheagg: me having an existential crisis in the shower when i should’ve gotten out 35 minutes ago https://t.co/vDPRil9xc1,2019-11-12 16:11:00,Twitter Web App,,,,True,,1.1935941271175004e+18,absent,absent,0,0,0,0,[],[],['1143883207907188738']
301923,1176527194698461186,KZRG5Icfor+M92fyOxzu+dfY5whVco7VarRTmdSwf0=,KZRG5Icfor+M92fyOxzu+dfY5whVco7VarRTmdSwf0=,KZRG5Icfor+M92fyOxzu+dfY5whVco7VarRTmdSwf0=,"Россия, Санкт-Петербург",,,2,16,2018-09-26,ru,en,"RT @JimBridenstine: I’m in Tokyo, Japan this week to meet with @JAXA_en President Yamakawa and other senior Japanese government officials a…",2019-09-24 16:01:00,Twitter Web App,,,,True,,1.1762981128490435e+18,absent,absent,0,0,0,0,[],[],"['243418245', '104989762']"
302446,1201878805075365891,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,,Люблю готовить. Увлекаюсь рисованием.,,37,12,2019-09-20,ru,en,RT @KendallJenner: It's Black Friday and @moonoralcare has something special waiting.  Swipe up to see! https://t.co/po7sakpqV7 #moon_partn…,2019-12-03 15:00:00,Twitter Web App,,,,True,,1.2005080960633815e+18,absent,absent,0,0,0,0,[],['http://bit.ly/kendall-moon-t'],"['157140968', '966165036950470656']"
302453,880392308256059392,8LytF4URQyzQYIgInjkqelBymJ0BGshAXK7H5D+bxVE=,8LytF4URQyzQYIgInjkqelBymJ0BGshAXK7H5D+bxVE=,8LytF4URQyzQYIgInjkqelBymJ0BGshAXK7H5D+bxVE=,Россия,Поп-культурное оружие,https://t.co/30uuJqfpco,4378,1,2016-02-15,ru,en,"RT @YobitExchange: InvestBox is open! Earn 0.2% daily (6% monthly): https://t.co/eSk8QNGMdb
It's new tool for devs to promote their coins (…",2017-06-29 11:47:00,Twitter Web Client,,,,True,,8.64516884317823e+17,absent,absent,0,0,0,0,[],['https://yobit.net/en/investbox/'],['3004522306']
302569,1204794842867490816,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,,Люблю готовить. Увлекаюсь рисованием.,,37,12,2019-09-20,ru,en,RT @KendallJenner: thanks for the scary food ❤️ https://t.co/Mg3DJ14nSr,2019-12-11 16:07:00,Twitter Web App,,,1.204643738015826e+18,True,,1.2046474824765235e+18,absent,absent,0,0,0,0,[],['https://twitter.com/latelateshow/status/1204643738015825920'],['157140968']
302844,1193150521810382848,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,,Люблю готовить. Увлекаюсь рисованием.,,37,12,2019-09-20,ru,en,RT @karliekloss: Yes this is a picture of my feet out my office window. But dang I love these compression socks @ComradSocks https://t.co/g…,2019-11-09 12:57:00,Twitter Web App,,,,True,,1.192912033412526e+18,absent,absent,0,0,0,0,[],[],"['28412286', '826168781693005824']"
302870,1200054023270936577,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,,Люблю готовить. Увлекаюсь рисованием.,,37,12,2019-09-20,ru,en,RT @karliekloss: Dressed to @express my love of toffee 👩‍🍳 https://t.co/ck6YvAmqGv,2019-11-28 14:09:00,Twitter Web App,,,,True,,1.1997598572865536e+18,absent,absent,0,0,0,0,[],[],"['28412286', '251294686']"
302971,1204794820016906242,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,,Люблю готовить. Увлекаюсь рисованием.,,37,12,2019-09-20,ru,en,RT @karliekloss: Happy happy birthday to my dear friend and work wife @ElaineWelteroth! You light up every room you walk into with your pas…,2019-12-11 16:07:00,Twitter Web App,,,,True,,1.2046183933804257e+18,absent,absent,0,0,0,0,[],[],"['28412286', '78293304']"
302986,1187353277458976770,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,,"Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.",,1,23,2019-09-23,ru,en,RT @ladygaga: David Beckham and me for #TudorWatch. Full video out 10/30 #BornToDare https://t.co/AkpKqEcQfy,2019-10-24 13:00:00,Twitter Web Client,,,,True,,1.1870391426114765e+18,absent,absent,0,0,0,0,"['TudorWatch', 'BornToDare']",[],['14230524']
303297,832006814434750464,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,,,,1555,19,2015-09-27,tr,en,RT @buffer: 30+ Social Media Marketing Stats for 2017 [Infographic] 📊 https://t.co/b7ZloT2df7 via @socialmedia2day #SocialSmarter https://t…,2017-02-15 23:20:00,Twitter for Android,,,,True,,8.320043199437496e+17,absent,absent,0,0,0,0,['SocialSmarter'],['http://buff.ly/2l5SYKq'],"['197962366', '15441074']"
303311,649567892690894848,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,,,,1555,19,2015-09-27,tr,en,RT @arsen_filkov: It is better to be a young June-bug than an old bird of paradise,2015-10-01 12:53:00,Mobile Web (M2),,,,True,,6.495588575183258e+17,absent,absent,0,0,0,0,[],[],['3833227167']
303312,649574558291333120,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,,,,1555,19,2015-09-27,tr,en,"RT @arsen_filkov: For the world you may be just one person, but for one person you may be the whole world!",2015-10-01 13:20:00,Mobile Web (M2),,,,True,,6.495582252185764e+17,absent,absent,0,0,0,0,[],[],['3833227167']
303369,1171389736193314824,lmMy0DjkZxTmllSx7dJzz0Ht2TEjNbe6uo6fAAWQV0=,lmMy0DjkZxTmllSx7dJzz0Ht2TEjNbe6uo6fAAWQV0=,lmMy0DjkZxTmllSx7dJzz0Ht2TEjNbe6uo6fAAWQV0=,,,,0,7,2018-08-21,en,en,RT @evaandheriud: me explaining to my boyfriend why we’re going to straight pride https://t.co/ZtXpLaV05s,2019-09-10 11:47:00,Twitter Web App,,,,True,,1.1360199964365087e+18,absent,absent,0,0,0,0,[],[],['757362706664067073']
303515,1153298541663739904,KZRG5Icfor+M92fyOxzu+dfY5whVco7VarRTmdSwf0=,KZRG5Icfor+M92fyOxzu+dfY5whVco7VarRTmdSwf0=,KZRG5Icfor+M92fyOxzu+dfY5whVco7VarRTmdSwf0=,"Россия, Санкт-Петербург",,,2,16,2018-09-26,ru,en,RT @westcoastbill: Race for space is on.  #letsgetit @spacex @elonmusk https://t.co/kXtd8pJFeB,2019-07-22 13:39:00,Twitter Web App,,,,True,,1.1529781498329661e+18,absent,absent,0,0,0,0,['letsgetit'],['https://www.cbsnews.com/news/spacex-ceo-elon-musk-on-the-next-giant-leap-for-mankind/'],"['692023', '34743251', '44196397']"
303576,1168857662135644160,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @DannyDeraney: This. Not only proof of evolution, but proof animals are better than us.

Wait for it.

 https://t.co/GiD7AwEIPl",2019-09-03 12:05:00,Twitter Web App,,,,True,,1.1683473786733404e+18,absent,absent,0,0,0,0,[],[],['18309553']
304137,1194631826704228354,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,,Люблю готовить. Увлекаюсь рисованием.,,37,12,2019-09-20,ru,en,RT @karliekloss: TEXT ME +1(314)310-8545 https://t.co/KsRDYMQCP9,2019-11-13 15:03:00,Twitter Web App,,,,True,,1.194397644124242e+18,absent,absent,0,0,0,0,[],[],['28412286']
304158,1200054060029763585,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,,Люблю готовить. Увлекаюсь рисованием.,,37,12,2019-09-20,ru,en,"RT @karliekloss: What does 1 pound of butter, 3 cups of the most refined white sugar, bars and bars of Hershey’s chocolate and some ground…",2019-11-28 14:09:00,Twitter Web App,,,,True,,1.199759368637571e+18,absent,absent,0,0,0,0,[],[],['28412286']
304215,626325668138233860,E8jRj2dAHDzDqFsAsdYJ43RWUOKLnMrkOjP3ZyiiVvc=,E8jRj2dAHDzDqFsAsdYJ43RWUOKLnMrkOjP3ZyiiVvc=,E8jRj2dAHDzDqFsAsdYJ43RWUOKLnMrkOjP3ZyiiVvc=,,,,17,120,2015-06-02,ru,en,RT @KapitanKenguru: Pink Floyd! http://t.co/XnmB1Sp6MP,2015-07-29 09:37:00,Twitter Web Client,,,,True,,6.26091419229397e+17,absent,absent,0,0,0,0,[],[],['421371464']
304410,954690168031731713,801547011807989766,СССР,USSR_Is_We,"Москва, Россия",Ностальгия,,50634,22288,2016-11-23,ru,en,RT @EmbassyofRussia: Automobile Museum in Verkhnyaya Pyshma (Sverdlovsk region) holds an exhibition of classic Soviet toy cars from 1950-80…,2018-01-20 12:20:00,Twitter Web Client,,,,True,,9.546880043706982e+17,absent,absent,0,0,0,0,[],[],['706646642']
304427,1198618177791500288,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,,Люблю готовить. Увлекаюсь рисованием.,,37,12,2019-09-20,ru,en,"RT @karliekloss: Me 10 minutes after texting “omw” 

But still, text me🙃😉 (314) 310-8545 https://t.co/dQhpFqPuGY",2019-11-24 15:03:00,Twitter Web App,,,,True,,1.1966399128896348e+18,absent,absent,0,0,0,0,[],[],['28412286']
304452,1185570271689891847,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,,"Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.",,1,23,2019-09-23,ru,en,RT @ladygaga: #GagaVegas merch is available now ⚡️ https://t.co/Q5CJYNiYkZ https://t.co/tiTZIIZyZi,2019-10-19 14:55:00,Twitter Web Client,,,,True,,1.1852876874538312e+18,absent,absent,0,0,0,0,['GagaVegas'],['http://shop.ladygaga.com'],['14230524']
304453,1201878781209841664,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,,Люблю готовить. Увлекаюсь рисованием.,,37,12,2019-09-20,ru,en,RT @karliekloss: Embracing my inner Elsa ❄️ https://t.co/CFu1C1UDQ0,2019-12-03 15:00:00,Twitter Web App,,,,True,,1.2016829379278643e+18,absent,absent,0,0,0,0,[],[],['28412286']
304461,1175085858501931008,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,SlJb4K7ZBvhYsLUxzeocmPhFlAwQHgLORqYVfRvPyUw=,,Люблю готовить. Увлекаюсь рисованием.,,37,12,2019-09-20,ru,en,RT @karliekloss: Summer 2019 was one for the 📚! Thank you to everyone who helped make it possible 👩🏼‍💻👩🏻‍💻👩🏽‍💻👩🏾‍💻👩🏿‍💻 https://t.co/L9GaRYt…,2019-09-20 16:34:00,Twitter Web App,,,1.1748460102140355e+18,True,,1.1750382624209224e+18,absent,absent,0,0,0,0,[],[],['28412286']
304694,1101272431774310400,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,,,,1555,19,2015-09-27,tr,en,RT @orhinello: @JaredWall01 They forget that there are flights at all. :),2019-03-01 00:06:00,Twitter for iPad,,,,True,,1.10118292648883e+18,absent,absent,0,0,0,0,[],[],"['1017572009272897536', '26978295']"
304880,1202993864904187905,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,,"Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.",,1,23,2019-09-23,ru,en,"RT @taylorswift13: When in doubt, ask the itty bitty pretty kitty committee. When they shun you with silence, ambivalence, and judgmental b…",2019-12-06 16:51:00,Twitter Web App,,,,True,,1.2025779609072353e+18,absent,absent,0,0,0,0,[],[],['17919972']
304955,1199002297050783745,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,,"Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.",,1,23,2019-09-23,ru,en,RT @taylorswift13: Hi guys have I told you lately that I LOVE YOU https://t.co/Up8XXD1XvJ,2019-11-25 16:29:00,Twitter Web App,,,,True,,1.1988658492279644e+18,absent,absent,0,0,0,0,[],[],['17919972']
305036,931149484507172865,3IpzjfvlIFyLxKP2BlEAJ46KKnFxymuU5HMaFFbSk=,3IpzjfvlIFyLxKP2BlEAJ46KKnFxymuU5HMaFFbSk=,3IpzjfvlIFyLxKP2BlEAJ46KKnFxymuU5HMaFFbSk=,"Саранск, Россия",Задний ум всегда мудрее,,372,549,2015-11-28,ru,en,RT @Ryazan1095: #Ryazan Higher Airborne Command School by Gen. Margelov @RVVDKU just turned 99 this November! Watch our #paratrooper orches…,2017-11-16 13:18:00,Twitter Web Client,,,,True,,9.307447069333627e+17,absent,absent,0,0,0,0,"['Ryazan', 'paratrooper']",[],"['3595804817', '410140990']"
305197,1127213649247002624,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @TUREwindwalker: Bayonetta
Evelynn&amp;Ahri
^All  High-Res  images of the month(about 4000  pixels )
^ NSFW !
^ All PSD ！
If you like my art…",2019-05-11 14:07:00,Twitter Web Client,,,,True,,1.1266795714644746e+18,absent,absent,0,0,0,0,[],[],['763592437289721856']
305224,648977005355106304,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,l0wB94N2wiE6ZBfpRmiiJ3C24UWTLOkCSh093P80k=,,,,1555,19,2015-09-27,tr,en,RT @Snowden: .@neiltyson Thanks for the welcome. And now we've got water on Mars! Do you think they check passports at the border? Asking f…,2015-09-29 21:45:00,Twitter Web Client,,,,True,,6.488995595072717e+17,absent,absent,0,0,0,0,[],[],"['2916305152', '19725644']"
305255,1192810488926740481,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,,"Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.",,1,23,2019-09-23,ru,en,RT @taylorswift13: Earring said SMILE but I stay smirking. 😏 https://t.co/g0R19uKl1t,2019-11-08 14:25:00,Twitter Web Client,,,,True,,1.192427495330648e+18,absent,absent,0,0,0,0,[],[],['17919972']
305365,1198618970791841794,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,,"Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.",,1,23,2019-09-23,ru,en,"RT @taylorswift13: The lyric video for the Lover remix is here and she’s wintery cute check her out 🌨❄️☃️ @ShawnMendes 

https://t.co/YoswD…",2019-11-24 15:06:00,Twitter Web App,,,,True,,1.1980158426231398e+18,absent,absent,0,0,0,0,[],[],"['17919972', '379408088']"
305388,1183765361218461700,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,,"Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.",,1,23,2019-09-23,ru,en,"RT @taylorswift13: Tiny desk, BIG mood. Thank you @NPR for that awesome experience, I can’t wait to relive it when #tinydesk comes out! 📷 @…",2019-10-14 15:23:00,Twitter Web Client,,,,True,,1.182693894556967e+18,absent,absent,0,0,0,0,['tinydesk'],[],"['17919972', '5392522']"
305389,1181249777373253632,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,,"Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.",,1,23,2019-09-23,ru,en,"RT @taylorswift13: Had the best time playing Lover on @nbcsnl exactly the way I wrote it, on piano in a quiet moment. A huge thank you to L…",2019-10-07 16:47:00,Twitter Web Client,,,,True,,1.1812463355525407e+18,absent,absent,0,0,0,0,[],[],"['17919972', '28221296']"
305390,690861512613875712,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,"Онега, Архангельская область",Гармония в душе - любить свою семью и Родину,,393,609,2015-11-27,ru,en,RT @marcodaname: Chill it's acc jarring now bruv  https://t.co/OGM5SX3QcT,2016-01-23 11:39:00,Twitter Web Client,,,,True,,6.696077034010911e+17,absent,absent,0,0,0,0,[],['https://twitter.com/jakeyboiangel/status/669607620479729664'],['4275108623']
305402,1200054481016250368,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,,"Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.",,1,23,2019-09-23,ru,en,"RT @taylorswift13: So excited to release the new version of Lover, the First Dance Remix - based on the arrangement of the AMAs performance…",2019-11-28 14:10:00,Twitter Web App,,,,True,,1.1991967281231135e+18,absent,absent,0,0,0,0,[],[],['17919972']
