,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions
277512,989901004257755136,wtem0+fpqEh8CvFsygMHyc+IqiaGJi7mhcYOhKJ5TzE=,wtem0+fpqEh8CvFsygMHyc+IqiaGJi7mhcYOhKJ5TzE=,wtem0+fpqEh8CvFsygMHyc+IqiaGJi7mhcYOhKJ5TzE=,"Ставрополь, Россия","Победить самого себя бывает гораздо сложнее, чем самого сильного из врагов",,381,444,2015-11-26,ru,ru,В Краснодаре четыре человека пострадали при обрушении храма https://t.co/FOLfYHaqIu,2018-04-27 16:16,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],[],[]
51114,1075119760956907520,801547011807989766,СССР,USSR_Is_We,"Москва, Россия",Ностальгия,,50634,22288,2016-11-23,ru,ru,"Дагестан, 1968 г. https://t.co/gHiNSnSlb5",2018-12-18 20:05,TweetDeck,,,,False,,,absent,absent,1,1,42,10,[],[],[]
231332,738635341633081344,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,Кайфовать от гладкости своих ног,2016-06-03 07:36,get-tweets.info5,,,,False,,,absent,absent,0,0,315,46,[],[],[]
276469,900546482893234176,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,СМИ рассказали о недовольстве Трампа санкциями против России https://t.co/4aftdTdYmI https://t.co/q8Qv2Jm6bk,2017-08-24 02:33,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/PhBMVp'],[]
288524,865567664097423360,801547011807989766,СССР,USSR_Is_We,"Москва, Россия",Ностальгия,,50634,22288,2016-11-23,ru,ru,"RT @IRs+hLSfsdjgsSZ+s34okvt9f0VnDkccdJChp2JGh08=: В День пионерии предлагаем вам вспомнить историю ее главной здравницы – легендарного пионерского лагеря ""Артек"". 
http…",2017-05-19 13:59,Twitter Web Client,,,,True,760011195751469056,8.655077568532849e+17,absent,absent,0,0,0,0,[],[],['IRs+hLSfsdjgsSZ+s34okvt9f0VnDkccdJChp2JGh08=']
160248,761534319177322496,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,ru,В Красноярском крае появился Совет по культуре и просвещению https://t.co/snsuPKQCJf https://t.co/Egr3FGx4oC,2016-08-05 12:08,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/Lyg9hB'],[]
41626,775946961845268481,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,"Воронежская область, Россия","Мы стремимся к миру, потому что знаем: мир – это тот климат, в котором может существовать свобода #взаимно",https://t.co/Pob70MeFhd,941,780,2015-10-21,ru,ru,На счетах семьи Захарченко в швейцарских банках обнаружили 300 миллионов евро https://t.co/z5Y2htNGRj https://t.co/goSZET5SV5,2016-09-14 06:39,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/MFzw8j'],[]
70088,668090891567939584,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,"Воронежская область, Россия","Оптимист вовсе не тот, кто никогда не страдал, а тот кто пережил отчаяние и победил его #взаимно",https://t.co/mffaLVmatc,806,824,2015-10-06,ru,ru,Матч чемпионата Бельгии по футболу отменили из-за террористической угрозы https://t.co/480kOgJsXM https://t.co/QfbKa0MuhY,2015-11-21 15:37,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/CpJr8B'],[]
264156,763738089420263424,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,Названы самые популярные в «темном» интернете наркотики https://t.co/KPPlPqSuOx https://t.co/fhLW6nN30R,2016-08-11 14:05,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/M13Y9g'],[]
246428,694221945433264128,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,«Рома» предпочла «Ньюкасл» ЦСКА в вопросе аренды Думбия https://t.co/Hy5CP7ejaf https://t.co/C2BnKjShV6,2016-02-01 18:13,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/KNF5Y6'],[]
272075,681432069520506881,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,Россия,"Каждый из нас бывает дураком по крайней мере пять минут в день; мудрость заключается в том, чтобы не превысить лимит #взаимный",https://t.co/VeUJxwA8X7,249,162,2015-10-21,ru,ru,Иракские войска заявили об освобождении Рамади https://t.co/R4rYVz3k9O https://t.co/e7TcjitukC,2015-12-28 11:10,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/D70nb0'],[]
241983,683406824825958400,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,В Твери из-за пожара в торговом центре эвакуированы 1000 человек https://t.co/hcaKs8lCJZ https://t.co/xbUAdYqdnv,2016-01-02 21:57,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/D9JTGF'],[]
37094,993790352254492672,mTIvbgSJBHYpsDSGrqcoEEAOq97hjLEyAKlEzwTScyQ=,mTIvbgSJBHYpsDSGrqcoEEAOq97hjLEyAKlEzwTScyQ=,mTIvbgSJBHYpsDSGrqcoEEAOq97hjLEyAKlEzwTScyQ=,,,,46,38,2017-06-29,ru,ru,"В любом случае Армения останется сильно зависима от помощи России. Тут и экономика и оборона и вообще вся международная повестка. Без России Армения мало что значит, а с нами может продвигать свои интересы в регионе",2018-05-08 09:50,TweetDeck,,,,False,,,absent,absent,0,0,0,0,[],[],[]
198845,710587021413249025,3305576818,Я тебя хочу [18+],irealywantu,,,,153445,26,2015-06-01,ru,ru,Изрядно удручает когда твоё светлое благородие ждет подолгу в стужу извозчика проклятущего,2016-03-17 22:02,get-tweets.info5,,,,False,,,absent,absent,0,0,28,10,[],[],[]
179411,1149846556935249921,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,"Воронежская область, Россия","Мы стремимся к миру, потому что знаем: мир – это тот климат, в котором может существовать свобода #взаимно",https://t.co/Pob70MeFhd,941,780,2015-10-21,ru,ru,Турция объяснилась перед США за покупку С-400 https://t.co/vLd7nDwxlw https://t.co/E3WtF7C3Vv,2019-07-13 01:02,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/R8KB0B'],[]
82032,717839593555361792,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,ru,МИД Украины призвал Нидерланды проигнорировать итоги референдума https://t.co/edI16Gohxi https://t.co/irTPNxcKbw,2016-04-06 22:21,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/KzzGgw'],[]
78760,1066633845020082176,805433712368373760,Интересная Россия,interesno_rus,"Москва, Россия",Открой Россию заново!,,32129,14968,2016-12-04,ru,ru,Красиво... https://t.co/E3Of0Z5ANA,2018-11-25 10:05,TweetDeck,,,,False,,,absent,absent,1,1,142,43,[],[],[]
142737,790590439762038784,3305576818,Я тебя хочу [18+],irealywantu,,,,153445,26,2015-06-01,ru,und,https://t.co/yz9Fjwm9Uk,2016-10-24 16:27,get-tweets.info07,,,,False,,,absent,absent,1,0,116,27,[],[],[]
147042,899242664024920064,IM4XZlbv4b0aPsfgJnD61OxLaPwWtWu42XEHGIhuQM=,IM4XZlbv4b0aPsfgJnD61OxLaPwWtWu42XEHGIhuQM=,IM4XZlbv4b0aPsfgJnD61OxLaPwWtWu42XEHGIhuQM=,"Воронежская область, Россия",,https://t.co/geBqcKRvmY,49,33,2016-09-08,ru,ru,Под Белгородом расстреляли семью предпринимателей https://t.co/r2uA1BEi9O https://t.co/LJPp19ZTih,2017-08-20 12:12,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/PgLRLp'],[]
286107,750530510816849920,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,Костюм-тройку Стива Маккуина оценили в 10 тысяч евро https://t.co/psCAzUeszZ https://t.co/iVxfhcS5aX,2016-07-06 03:23,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/LkZDL0'],[]
127382,820912739531051009,3305576818,Я тебя хочу [18+],irealywantu,,,,153445,26,2015-06-01,ru,und,https://t.co/1pn0aSEVLd,2017-01-16 08:37,get-tweets.info5,,,,False,,,absent,absent,2,1,229,49,[],[],[]
93432,764404945714049024,760011195751469056,Живая История,livinghistoryRU,"Москва, Россия","«Живая история» – научно-популярный журнал, посвященный событиям отечественной истории с середины XIX в. до конца XX в.",https://t.co/N9M5efgjHW,32938,4966,2016-08-01,ru,ru,"13 августа 1926 г., 90 лет назад, родился Фидель Кастро.  Д.А. Налбандян ""Созидание во имя мира. XXVI съезд КПСС"". https://t.co/Fkdv9XUVkU",2016-08-13 10:15,Hootsuite,,,,False,,,absent,absent,0,0,77,0,[],[],[]
244940,668767042724433920,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,Россия,"Каждый из нас бывает дураком по крайней мере пять минут в день; мудрость заключается в том, чтобы не превысить лимит #взаимный",https://t.co/VeUJxwA8X7,249,162,2015-10-21,ru,ru,Мутко объявил о приостановке деятельности РУСАДА https://t.co/B2fEMZEWan https://t.co/QYxRxXcydb,2015-11-23 12:24,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/Cq4BHf'],[]
81384,684742783203016709,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,Россия,"Каждый из нас бывает дураком по крайней мере пять минут в день; мудрость заключается в том, чтобы не превысить лимит #взаимный",https://t.co/VeUJxwA8X7,249,162,2015-10-21,ru,ru,Путин поручил проработать отмену транспортного налога для большегрузов https://t.co/eCvM5KVvCQ https://t.co/QHmeWTf0Vu,2016-01-06 14:26,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/DC0NJn'],[]
232860,669653801327050752,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,"1. Написать ему что-то  
2. Обновлять диалог каждую секунду",2015-11-25 23:08,get-tweets.info5,,,,False,,,absent,absent,0,0,190,45,[],[],[]
49950,675243447163461632,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,"Воронежская область, Россия","Оптимист вовсе не тот, кто никогда не страдал, а тот кто пережил отчаяние и победил его #взаимно",https://t.co/mffaLVmatc,806,824,2015-10-06,ru,ru,RT показал Путину шуточный ролик о работе кремлевской пропаганды https://t.co/t9iUUhdAWl https://t.co/vhdyibfMpS,2015-12-11 09:19,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/CzQGBf'],[]
189786,845583580050874368,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,uk,Прокуратура предостерегла сторонников Навального от нарушения закона https://t.co/5nLRlmrxnV https://t.co/zb7sO0tuwg,2017-03-25 10:30,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/NjtRbF'],[]
231418,700390589444067332,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,"Лежу на диване и очень сильно хочу шаурму, или какао, или танцевать, или трогать котиков за мягкие лапки",2016-02-18 18:45,get-tweets.info5,,,,False,,,absent,absent,0,0,247,87,[],[],[]
234216,671198731585351681,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,"До зимы ⛄ 1 день 
До нового года 🎅 32 дня 
До лета 🍓 184 дня",2015-11-30 05:27,get-tweets.info5,,,,False,,,absent,absent,0,2,899,620,[],[],[]
34525,1089585077850275842,801547011807989766,СССР,USSR_Is_We,"Москва, Россия",Ностальгия,,50634,22288,2016-11-23,ru,ru,Металлофон «Веселые ноты». Был такой? https://t.co/8DXIRdhAsJ,2019-01-27 18:05,TweetDeck,,,,False,,,absent,absent,0,0,37,4,[],[],[]
